im_lat,im_lon,clust_lat,clust_lon,nightlight,consumption,nightlight_bin
-16.608333,35.158332,-16.592197,35.129116,0.623529412,2.130613876,1
-16.55,35.166666,-16.592197,35.129116,0.623529412,2.130613876,1
-16.558333,35.166666,-16.592197,35.129116,0.623529412,2.130613876,1
-16.566666,35.166666,-16.592197,35.129116,0.623529412,2.130613876,1
-16.583333,35.166666,-16.592197,35.129116,0.623529412,2.130613876,1
-16.591666,35.166666,-16.592197,35.129116,0.623529412,2.130613876,1
-16.6,35.166666,-16.592197,35.129116,0.623529412,2.130613876,1
-16.608333,35.166666,-16.592197,35.129116,0.623529412,2.130613876,1
-16.616666,35.166666,-16.592197,35.129116,0.623529412,2.130613876,1
-16.533333,35.058332,-16.579039,35.102457,0.56684492,2.929439558,1
-16.541666,35.058332,-16.579039,35.102457,0.56684492,2.929439558,1
-16.55,35.058332,-16.579039,35.102457,0.56684492,2.929439558,1
-16.558333,35.058332,-16.579039,35.102457,0.56684492,2.929439558,1
-16.566666,35.058332,-16.579039,35.102457,0.56684492,2.929439558,1
-16.583333,35.058332,-16.579039,35.102457,0.56684492,2.929439558,1
-16.6,35.058332,-16.579039,35.102457,0.56684492,2.929439558,1
-16.608333,35.058332,-16.579039,35.102457,0.56684492,2.929439558,1
-16.616666,35.058332,-16.579039,35.102457,0.56684492,2.929439558,1
-16.533333,35.066666,-16.579039,35.102457,0.56684492,2.929439558,1
-16.541666,35.066666,-16.579039,35.102457,0.56684492,2.929439558,1
-16.55,35.066666,-16.579039,35.102457,0.56684492,2.929439558,1
-16.558333,35.066666,-16.579039,35.102457,0.56684492,2.929439558,1
-16.566666,35.066666,-16.579039,35.102457,0.56684492,2.929439558,1
-16.575,35.066666,-16.579039,35.102457,0.56684492,2.929439558,1
-16.583333,35.066666,-16.579039,35.102457,0.56684492,2.929439558,1
-16.591666,35.066666,-16.579039,35.102457,0.56684492,2.929439558,1
-16.616666,35.066666,-16.579039,35.102457,0.56684492,2.929439558,1
-16.533333,35.074999,-16.579039,35.102457,0.56684492,2.929439558,1
-16.541666,35.074999,-16.579039,35.102457,0.56684492,2.929439558,1
-16.55,35.074999,-16.579039,35.102457,0.56684492,2.929439558,1
-16.558333,35.074999,-16.579039,35.102457,0.56684492,2.929439558,1
-16.566666,35.074999,-16.579039,35.102457,0.56684492,2.929439558,1
-16.575,35.074999,-16.579039,35.102457,0.56684492,2.929439558,1
-16.583333,35.074999,-16.579039,35.102457,0.56684492,2.929439558,1
-16.591666,35.074999,-16.579039,35.102457,0.56684492,2.929439558,1
-16.6,35.074999,-16.579039,35.102457,0.56684492,2.929439558,1
-16.533333,35.083332,-16.579039,35.102457,0.56684492,2.929439558,1
-16.541666,35.083332,-16.579039,35.102457,0.56684492,2.929439558,1
-16.616666,35.083332,-16.579039,35.102457,0.56684492,2.929439558,1
-16.533333,35.091666,-16.579039,35.102457,0.56684492,2.929439558,1
-16.583333,35.091666,-16.579039,35.102457,0.56684492,2.929439558,1
-16.616666,35.091666,-16.579039,35.102457,0.56684492,2.929439558,1
-16.591666,35.099999,-16.579039,35.102457,0.56684492,2.929439558,1
-16.608333,35.099999,-16.579039,35.102457,0.56684492,2.929439558,1
-16.533333,35.108332,-16.579039,35.102457,0.56684492,2.929439558,1
-16.541666,35.108332,-16.579039,35.102457,0.56684492,2.929439558,1
-16.558333,35.108332,-16.579039,35.102457,0.56684492,2.929439558,1
-16.608333,35.108332,-16.579039,35.102457,0.56684492,2.929439558,1
-16.533333,35.116666,-16.579039,35.102457,0.56684492,2.929439558,1
-16.541666,35.116666,-16.579039,35.102457,0.56684492,2.929439558,1
-16.55,35.116666,-16.579039,35.102457,0.56684492,2.929439558,1
-16.608333,35.116666,-16.579039,35.102457,0.56684492,2.929439558,1
-16.533333,35.124999,-16.579039,35.102457,0.56684492,2.929439558,1
-16.541666,35.124999,-16.579039,35.102457,0.56684492,2.929439558,1
-16.55,35.124999,-16.579039,35.102457,0.56684492,2.929439558,1
-16.558333,35.124999,-16.579039,35.102457,0.56684492,2.929439558,1
-16.566666,35.124999,-16.579039,35.102457,0.56684492,2.929439558,1
-16.583333,35.124999,-16.579039,35.102457,0.56684492,2.929439558,1
-16.616666,35.124999,-16.579039,35.102457,0.56684492,2.929439558,1
-16.541666,35.133332,-16.579039,35.102457,0.56684492,2.929439558,1
-16.558333,35.133332,-16.579039,35.102457,0.56684492,2.929439558,1
-16.6,35.133332,-16.579039,35.102457,0.56684492,2.929439558,1
-16.533333,35.141666,-16.579039,35.102457,0.56684492,2.929439558,1
-16.55,35.141666,-16.579039,35.102457,0.56684492,2.929439558,1
-16.575,35.141666,-16.579039,35.102457,0.56684492,2.929439558,1
-16.583333,35.141666,-16.579039,35.102457,0.56684492,2.929439558,1
-16.616666,35.141666,-16.579039,35.102457,0.56684492,2.929439558,1
-16.508333,34.991666,-16.5564,35.033896,0.0625,2.627735067,1
-16.516666,34.991666,-16.5564,35.033896,0.0625,2.627735067,1
-16.525,34.991666,-16.5564,35.033896,0.0625,2.627735067,1
-16.541666,34.991666,-16.5564,35.033896,0.0625,2.627735067,1
-16.558333,34.991666,-16.5564,35.033896,0.0625,2.627735067,1
-16.566666,34.991666,-16.5564,35.033896,0.0625,2.627735067,1
-16.575,34.991666,-16.5564,35.033896,0.0625,2.627735067,1
-16.583333,34.991666,-16.5564,35.033896,0.0625,2.627735067,1
-16.508333,34.999999,-16.5564,35.033896,0.0625,2.627735067,1
-16.533333,34.999999,-16.5564,35.033896,0.0625,2.627735067,1
-16.541666,34.999999,-16.5564,35.033896,0.0625,2.627735067,1
-16.55,34.999999,-16.5564,35.033896,0.0625,2.627735067,1
-16.558333,34.999999,-16.5564,35.033896,0.0625,2.627735067,1
-16.566666,34.999999,-16.5564,35.033896,0.0625,2.627735067,1
-16.575,34.999999,-16.5564,35.033896,0.0625,2.627735067,1
-16.583333,34.999999,-16.5564,35.033896,0.0625,2.627735067,1
-16.591666,34.999999,-16.5564,35.033896,0.0625,2.627735067,1
-16.508333,35.008332,-16.5564,35.033896,0.0625,2.627735067,1
-16.525,35.008332,-16.5564,35.033896,0.0625,2.627735067,1
-16.533333,35.008332,-16.5564,35.033896,0.0625,2.627735067,1
-16.541666,35.008332,-16.5564,35.033896,0.0625,2.627735067,1
-16.55,35.008332,-16.5564,35.033896,0.0625,2.627735067,1
-16.558333,35.008332,-16.5564,35.033896,0.0625,2.627735067,1
-16.566666,35.008332,-16.5564,35.033896,0.0625,2.627735067,1
-16.583333,35.008332,-16.5564,35.033896,0.0625,2.627735067,1
-16.591666,35.008332,-16.5564,35.033896,0.0625,2.627735067,1
-16.508333,35.016666,-16.5564,35.033896,0.0625,2.627735067,1
-16.516666,35.016666,-16.5564,35.033896,0.0625,2.627735067,1
-16.55,35.016666,-16.5564,35.033896,0.0625,2.627735067,1
-16.558333,35.016666,-16.5564,35.033896,0.0625,2.627735067,1
-16.575,35.016666,-16.5564,35.033896,0.0625,2.627735067,1
-16.583333,35.016666,-16.5564,35.033896,0.0625,2.627735067,1
-16.508333,35.024999,-16.5564,35.033896,0.0625,2.627735067,1
-16.516666,35.024999,-16.5564,35.033896,0.0625,2.627735067,1
-16.533333,35.024999,-16.5564,35.033896,0.0625,2.627735067,1
-16.55,35.024999,-16.5564,35.033896,0.0625,2.627735067,1
-16.558333,35.024999,-16.5564,35.033896,0.0625,2.627735067,1
-16.566666,35.024999,-16.5564,35.033896,0.0625,2.627735067,1
-16.583333,35.024999,-16.5564,35.033896,0.0625,2.627735067,1
-16.591666,35.024999,-16.5564,35.033896,0.0625,2.627735067,1
-16.508333,35.033332,-16.5564,35.033896,0.0625,2.627735067,1
-16.516666,35.033332,-16.5564,35.033896,0.0625,2.627735067,1
-16.525,35.033332,-16.5564,35.033896,0.0625,2.627735067,1
-16.533333,35.033332,-16.5564,35.033896,0.0625,2.627735067,1
-16.55,35.033332,-16.5564,35.033896,0.0625,2.627735067,1
-16.558333,35.033332,-16.5564,35.033896,0.0625,2.627735067,1
-16.566666,35.033332,-16.5564,35.033896,0.0625,2.627735067,1
-16.575,35.033332,-16.5564,35.033896,0.0625,2.627735067,1
-16.583333,35.033332,-16.5564,35.033896,0.0625,2.627735067,1
-16.591666,35.033332,-16.5564,35.033896,0.0625,2.627735067,1
-16.516666,35.041666,-16.5564,35.033896,0.0625,2.627735067,1
-16.541666,35.041666,-16.5564,35.033896,0.0625,2.627735067,1
-16.55,35.041666,-16.5564,35.033896,0.0625,2.627735067,1
-16.558333,35.041666,-16.5564,35.033896,0.0625,2.627735067,1
-16.566666,35.041666,-16.5564,35.033896,0.0625,2.627735067,1
-16.575,35.041666,-16.5564,35.033896,0.0625,2.627735067,1
-16.583333,35.041666,-16.5564,35.033896,0.0625,2.627735067,1
-16.591666,35.041666,-16.5564,35.033896,0.0625,2.627735067,1
-16.516666,35.049999,-16.5564,35.033896,0.0625,2.627735067,1
-16.525,35.049999,-16.5564,35.033896,0.0625,2.627735067,1
-16.55,35.049999,-16.5564,35.033896,0.0625,2.627735067,1
-16.558333,35.049999,-16.5564,35.033896,0.0625,2.627735067,1
-16.566666,35.049999,-16.5564,35.033896,0.0625,2.627735067,1
-16.583333,35.049999,-16.5564,35.033896,0.0625,2.627735067,1
-16.591666,35.049999,-16.5564,35.033896,0.0625,2.627735067,1
-16.525,35.058332,-16.5564,35.033896,0.0625,2.627735067,1
-16.591666,35.058332,-16.5564,35.033896,0.0625,2.627735067,1
-16.516666,35.066666,-16.5564,35.033896,0.0625,2.627735067,1
-16.525,35.066666,-16.5564,35.033896,0.0625,2.627735067,1
-16.575,34.891666,-16.541381,34.933292,0,1.985958765,1
-16.558333,34.908332,-16.541381,34.933292,0,1.985958765,1
-16.483333,34.999999,-16.521567,35.042003,0.028409091,2.646005457,1
-16.491666,34.999999,-16.521567,35.042003,0.028409091,2.646005457,1
-16.516666,34.999999,-16.521567,35.042003,0.028409091,2.646005457,1
-16.525,34.999999,-16.521567,35.042003,0.028409091,2.646005457,1
-16.483333,35.008332,-16.521567,35.042003,0.028409091,2.646005457,1
-16.491666,35.008332,-16.521567,35.042003,0.028409091,2.646005457,1
-16.475,35.016666,-16.521567,35.042003,0.028409091,2.646005457,1
-16.483333,35.016666,-16.521567,35.042003,0.028409091,2.646005457,1
-16.491666,35.016666,-16.521567,35.042003,0.028409091,2.646005457,1
-16.525,35.016666,-16.521567,35.042003,0.028409091,2.646005457,1
-16.533333,35.016666,-16.521567,35.042003,0.028409091,2.646005457,1
-16.541666,35.016666,-16.521567,35.042003,0.028409091,2.646005457,1
-16.483333,35.024999,-16.521567,35.042003,0.028409091,2.646005457,1
-16.5,35.024999,-16.521567,35.042003,0.028409091,2.646005457,1
-16.475,35.033332,-16.521567,35.042003,0.028409091,2.646005457,1
-16.491666,35.033332,-16.521567,35.042003,0.028409091,2.646005457,1
-16.541666,35.033332,-16.521567,35.042003,0.028409091,2.646005457,1
-16.475,35.041666,-16.521567,35.042003,0.028409091,2.646005457,1
-16.483333,35.041666,-16.521567,35.042003,0.028409091,2.646005457,1
-16.491666,35.041666,-16.521567,35.042003,0.028409091,2.646005457,1
-16.533333,35.041666,-16.521567,35.042003,0.028409091,2.646005457,1
-16.475,35.049999,-16.521567,35.042003,0.028409091,2.646005457,1
-16.483333,35.049999,-16.521567,35.042003,0.028409091,2.646005457,1
-16.5,35.049999,-16.521567,35.042003,0.028409091,2.646005457,1
-16.533333,35.049999,-16.521567,35.042003,0.028409091,2.646005457,1
-16.541666,35.049999,-16.521567,35.042003,0.028409091,2.646005457,1
-16.475,35.058332,-16.521567,35.042003,0.028409091,2.646005457,1
-16.483333,35.058332,-16.521567,35.042003,0.028409091,2.646005457,1
-16.491666,35.058332,-16.521567,35.042003,0.028409091,2.646005457,1
-16.5,35.058332,-16.521567,35.042003,0.028409091,2.646005457,1
-16.508333,35.058332,-16.521567,35.042003,0.028409091,2.646005457,1
-16.475,35.066666,-16.521567,35.042003,0.028409091,2.646005457,1
-16.483333,35.066666,-16.521567,35.042003,0.028409091,2.646005457,1
-16.491666,35.066666,-16.521567,35.042003,0.028409091,2.646005457,1
-16.5,35.066666,-16.521567,35.042003,0.028409091,2.646005457,1
-16.508333,35.066666,-16.521567,35.042003,0.028409091,2.646005457,1
-16.491666,35.074999,-16.521567,35.042003,0.028409091,2.646005457,1
-16.5,35.074999,-16.521567,35.042003,0.028409091,2.646005457,1
-16.508333,35.074999,-16.521567,35.042003,0.028409091,2.646005457,1
-16.516666,35.074999,-16.521567,35.042003,0.028409091,2.646005457,1
-16.483333,35.116666,-16.506757,35.151249,0,2.975543375,1
-16.525,35.124999,-16.506757,35.151249,0,2.975543375,1
-16.458333,35.133332,-16.506757,35.151249,0,2.975543375,1
-16.483333,35.191666,-16.506757,35.151249,0,2.975543375,1
-16.491666,35.191666,-16.506757,35.151249,0,2.975543375,1
-16.45,34.899999,-16.497695,34.947832,0.448484848,1.670284113,1
-16.458333,34.899999,-16.497695,34.947832,0.448484848,1.670284113,1
-16.466666,34.899999,-16.497695,34.947832,0.448484848,1.670284113,1
-16.508333,34.899999,-16.497695,34.947832,0.448484848,1.670284113,1
-16.533333,34.899999,-16.497695,34.947832,0.448484848,1.670284113,1
-16.45,34.908332,-16.497695,34.947832,0.448484848,1.670284113,1
-16.458333,34.908332,-16.497695,34.947832,0.448484848,1.670284113,1
-16.475,34.908332,-16.497695,34.947832,0.448484848,1.670284113,1
-16.483333,34.908332,-16.497695,34.947832,0.448484848,1.670284113,1
-16.491666,34.908332,-16.497695,34.947832,0.448484848,1.670284113,1
-16.5,34.908332,-16.497695,34.947832,0.448484848,1.670284113,1
-16.516666,34.908332,-16.497695,34.947832,0.448484848,1.670284113,1
-16.525,34.908332,-16.497695,34.947832,0.448484848,1.670284113,1
-16.533333,34.908332,-16.497695,34.947832,0.448484848,1.670284113,1
-16.458333,34.916666,-16.497695,34.947832,0.448484848,1.670284113,1
-16.466666,34.916666,-16.497695,34.947832,0.448484848,1.670284113,1
-16.475,34.916666,-16.497695,34.947832,0.448484848,1.670284113,1
-16.483333,34.916666,-16.497695,34.947832,0.448484848,1.670284113,1
-16.5,34.916666,-16.497695,34.947832,0.448484848,1.670284113,1
-16.508333,34.916666,-16.497695,34.947832,0.448484848,1.670284113,1
-16.516666,34.916666,-16.497695,34.947832,0.448484848,1.670284113,1
-16.525,34.916666,-16.497695,34.947832,0.448484848,1.670284113,1
-16.533333,34.916666,-16.497695,34.947832,0.448484848,1.670284113,1
-16.45,34.924999,-16.497695,34.947832,0.448484848,1.670284113,1
-16.458333,34.924999,-16.497695,34.947832,0.448484848,1.670284113,1
-16.466666,34.924999,-16.497695,34.947832,0.448484848,1.670284113,1
-16.475,34.924999,-16.497695,34.947832,0.448484848,1.670284113,1
-16.491666,34.924999,-16.497695,34.947832,0.448484848,1.670284113,1
-16.5,34.924999,-16.497695,34.947832,0.448484848,1.670284113,1
-16.508333,34.924999,-16.497695,34.947832,0.448484848,1.670284113,1
-16.516666,34.924999,-16.497695,34.947832,0.448484848,1.670284113,1
-16.525,34.924999,-16.497695,34.947832,0.448484848,1.670284113,1
-16.533333,34.924999,-16.497695,34.947832,0.448484848,1.670284113,1
-16.45,34.933332,-16.497695,34.947832,0.448484848,1.670284113,1
-16.466666,34.933332,-16.497695,34.947832,0.448484848,1.670284113,1
-16.483333,34.933332,-16.497695,34.947832,0.448484848,1.670284113,1
-16.491666,34.933332,-16.497695,34.947832,0.448484848,1.670284113,1
-16.508333,34.933332,-16.497695,34.947832,0.448484848,1.670284113,1
-16.516666,34.933332,-16.497695,34.947832,0.448484848,1.670284113,1
-16.525,34.933332,-16.497695,34.947832,0.448484848,1.670284113,1
-16.533333,34.933332,-16.497695,34.947832,0.448484848,1.670284113,1
-16.475,34.941666,-16.497695,34.947832,0.448484848,1.670284113,1
-16.483333,34.941666,-16.497695,34.947832,0.448484848,1.670284113,1
-16.5,34.941666,-16.497695,34.947832,0.448484848,1.670284113,1
-16.508333,34.941666,-16.497695,34.947832,0.448484848,1.670284113,1
-16.516666,34.941666,-16.497695,34.947832,0.448484848,1.670284113,1
-16.533333,34.941666,-16.497695,34.947832,0.448484848,1.670284113,1
-16.45,34.949999,-16.497695,34.947832,0.448484848,1.670284113,1
-16.458333,34.949999,-16.497695,34.947832,0.448484848,1.670284113,1
-16.466666,34.949999,-16.497695,34.947832,0.448484848,1.670284113,1
-16.475,34.949999,-16.497695,34.947832,0.448484848,1.670284113,1
-16.483333,34.949999,-16.497695,34.947832,0.448484848,1.670284113,1
-16.5,34.949999,-16.497695,34.947832,0.448484848,1.670284113,1
-16.508333,34.949999,-16.497695,34.947832,0.448484848,1.670284113,1
-16.516666,34.949999,-16.497695,34.947832,0.448484848,1.670284113,1
-16.533333,34.949999,-16.497695,34.947832,0.448484848,1.670284113,1
-16.45,34.958332,-16.497695,34.947832,0.448484848,1.670284113,1
-16.458333,34.958332,-16.497695,34.947832,0.448484848,1.670284113,1
-16.466666,34.958332,-16.497695,34.947832,0.448484848,1.670284113,1
-16.475,34.958332,-16.497695,34.947832,0.448484848,1.670284113,1
-16.491666,34.958332,-16.497695,34.947832,0.448484848,1.670284113,1
-16.5,34.958332,-16.497695,34.947832,0.448484848,1.670284113,1
-16.516666,34.958332,-16.497695,34.947832,0.448484848,1.670284113,1
-16.525,34.958332,-16.497695,34.947832,0.448484848,1.670284113,1
-16.533333,34.958332,-16.497695,34.947832,0.448484848,1.670284113,1
-16.45,34.966666,-16.497695,34.947832,0.448484848,1.670284113,1
-16.458333,34.966666,-16.497695,34.947832,0.448484848,1.670284113,1
-16.483333,34.966666,-16.497695,34.947832,0.448484848,1.670284113,1
-16.491666,34.966666,-16.497695,34.947832,0.448484848,1.670284113,1
-16.508333,34.966666,-16.497695,34.947832,0.448484848,1.670284113,1
-16.525,34.966666,-16.497695,34.947832,0.448484848,1.670284113,1
-16.533333,34.966666,-16.497695,34.947832,0.448484848,1.670284113,1
-16.45,34.974999,-16.497695,34.947832,0.448484848,1.670284113,1
-16.458333,34.974999,-16.497695,34.947832,0.448484848,1.670284113,1
-16.466666,34.974999,-16.497695,34.947832,0.448484848,1.670284113,1
-16.475,34.974999,-16.497695,34.947832,0.448484848,1.670284113,1
-16.483333,34.974999,-16.497695,34.947832,0.448484848,1.670284113,1
-16.491666,34.974999,-16.497695,34.947832,0.448484848,1.670284113,1
-16.5,34.974999,-16.497695,34.947832,0.448484848,1.670284113,1
-16.516666,34.974999,-16.497695,34.947832,0.448484848,1.670284113,1
-16.533333,34.974999,-16.497695,34.947832,0.448484848,1.670284113,1
-16.45,34.983332,-16.497695,34.947832,0.448484848,1.670284113,1
-16.458333,34.983332,-16.497695,34.947832,0.448484848,1.670284113,1
-16.483333,34.983332,-16.497695,34.947832,0.448484848,1.670284113,1
-16.491666,34.983332,-16.497695,34.947832,0.448484848,1.670284113,1
-16.5,34.983332,-16.497695,34.947832,0.448484848,1.670284113,1
-16.508333,34.983332,-16.497695,34.947832,0.448484848,1.670284113,1
-16.516666,34.983332,-16.497695,34.947832,0.448484848,1.670284113,1
-16.533333,34.983332,-16.497695,34.947832,0.448484848,1.670284113,1
-16.475,34.899999,-16.4966,34.943521,0.448484848,2.202885068,1
-16.483333,34.899999,-16.4966,34.943521,0.448484848,2.202885068,1
-16.491666,34.899999,-16.4966,34.943521,0.448484848,2.202885068,1
-16.5,34.899999,-16.4966,34.943521,0.448484848,2.202885068,1
-16.516666,34.899999,-16.4966,34.943521,0.448484848,2.202885068,1
-16.525,34.899999,-16.4966,34.943521,0.448484848,2.202885068,1
-16.466666,34.908332,-16.4966,34.943521,0.448484848,2.202885068,1
-16.483333,34.924999,-16.4966,34.943521,0.448484848,2.202885068,1
-16.458333,34.933332,-16.4966,34.943521,0.448484848,2.202885068,1
-16.475,34.933332,-16.4966,34.943521,0.448484848,2.202885068,1
-16.45,34.941666,-16.4966,34.943521,0.448484848,2.202885068,1
-16.458333,34.941666,-16.4966,34.943521,0.448484848,2.202885068,1
-16.466666,34.941666,-16.4966,34.943521,0.448484848,2.202885068,1
-16.491666,34.941666,-16.4966,34.943521,0.448484848,2.202885068,1
-16.491666,34.949999,-16.4966,34.943521,0.448484848,2.202885068,1
-16.525,34.949999,-16.4966,34.943521,0.448484848,2.202885068,1
-16.483333,34.958332,-16.4966,34.943521,0.448484848,2.202885068,1
-16.508333,34.958332,-16.4966,34.943521,0.448484848,2.202885068,1
-16.466666,34.966666,-16.4966,34.943521,0.448484848,2.202885068,1
-16.475,34.966666,-16.4966,34.943521,0.448484848,2.202885068,1
-16.5,34.966666,-16.4966,34.943521,0.448484848,2.202885068,1
-16.516666,34.966666,-16.4966,34.943521,0.448484848,2.202885068,1
-16.525,34.974999,-16.4966,34.943521,0.448484848,2.202885068,1
-16.475,34.983332,-16.4966,34.943521,0.448484848,2.202885068,1
-16.525,34.983332,-16.4966,34.943521,0.448484848,2.202885068,1
-16.441666,34.783332,-16.489865,34.827208,1.260606061,2.30432459,1
-16.45,34.783332,-16.489865,34.827208,1.260606061,2.30432459,1
-16.458333,34.783332,-16.489865,34.827208,1.260606061,2.30432459,1
-16.466666,34.783332,-16.489865,34.827208,1.260606061,2.30432459,1
-16.475,34.783332,-16.489865,34.827208,1.260606061,2.30432459,1
-16.483333,34.783332,-16.489865,34.827208,1.260606061,2.30432459,1
-16.491666,34.783332,-16.489865,34.827208,1.260606061,2.30432459,1
-16.5,34.783332,-16.489865,34.827208,1.260606061,2.30432459,1
-16.508333,34.783332,-16.489865,34.827208,1.260606061,2.30432459,1
-16.516666,34.783332,-16.489865,34.827208,1.260606061,2.30432459,1
-16.525,34.783332,-16.489865,34.827208,1.260606061,2.30432459,1
-16.441666,34.791666,-16.489865,34.827208,1.260606061,2.30432459,1
-16.45,34.791666,-16.489865,34.827208,1.260606061,2.30432459,1
-16.458333,34.791666,-16.489865,34.827208,1.260606061,2.30432459,1
-16.466666,34.791666,-16.489865,34.827208,1.260606061,2.30432459,1
-16.475,34.791666,-16.489865,34.827208,1.260606061,2.30432459,1
-16.483333,34.791666,-16.489865,34.827208,1.260606061,2.30432459,1
-16.491666,34.791666,-16.489865,34.827208,1.260606061,2.30432459,1
-16.5,34.791666,-16.489865,34.827208,1.260606061,2.30432459,1
-16.508333,34.791666,-16.489865,34.827208,1.260606061,2.30432459,1
-16.516666,34.791666,-16.489865,34.827208,1.260606061,2.30432459,1
-16.525,34.791666,-16.489865,34.827208,1.260606061,2.30432459,1
-16.441666,34.799999,-16.489865,34.827208,1.260606061,2.30432459,1
-16.45,34.799999,-16.489865,34.827208,1.260606061,2.30432459,1
-16.458333,34.799999,-16.489865,34.827208,1.260606061,2.30432459,1
-16.466666,34.799999,-16.489865,34.827208,1.260606061,2.30432459,1
-16.475,34.799999,-16.489865,34.827208,1.260606061,2.30432459,1
-16.483333,34.799999,-16.489865,34.827208,1.260606061,2.30432459,1
-16.491666,34.799999,-16.489865,34.827208,1.260606061,2.30432459,1
-16.5,34.799999,-16.489865,34.827208,1.260606061,2.30432459,1
-16.508333,34.799999,-16.489865,34.827208,1.260606061,2.30432459,1
-16.516666,34.799999,-16.489865,34.827208,1.260606061,2.30432459,1
-16.525,34.799999,-16.489865,34.827208,1.260606061,2.30432459,1
-16.441666,34.808332,-16.489865,34.827208,1.260606061,2.30432459,1
-16.45,34.808332,-16.489865,34.827208,1.260606061,2.30432459,1
-16.458333,34.808332,-16.489865,34.827208,1.260606061,2.30432459,1
-16.466666,34.808332,-16.489865,34.827208,1.260606061,2.30432459,1
-16.475,34.808332,-16.489865,34.827208,1.260606061,2.30432459,1
-16.483333,34.808332,-16.489865,34.827208,1.260606061,2.30432459,1
-16.491666,34.808332,-16.489865,34.827208,1.260606061,2.30432459,1
-16.5,34.808332,-16.489865,34.827208,1.260606061,2.30432459,1
-16.508333,34.808332,-16.489865,34.827208,1.260606061,2.30432459,1
-16.516666,34.808332,-16.489865,34.827208,1.260606061,2.30432459,1
-16.525,34.808332,-16.489865,34.827208,1.260606061,2.30432459,1
-16.441666,34.816666,-16.489865,34.827208,1.260606061,2.30432459,1
-16.45,34.816666,-16.489865,34.827208,1.260606061,2.30432459,1
-16.458333,34.816666,-16.489865,34.827208,1.260606061,2.30432459,1
-16.466666,34.816666,-16.489865,34.827208,1.260606061,2.30432459,1
-16.475,34.816666,-16.489865,34.827208,1.260606061,2.30432459,1
-16.483333,34.816666,-16.489865,34.827208,1.260606061,2.30432459,1
-16.491666,34.816666,-16.489865,34.827208,1.260606061,2.30432459,1
-16.5,34.816666,-16.489865,34.827208,1.260606061,2.30432459,1
-16.508333,34.816666,-16.489865,34.827208,1.260606061,2.30432459,1
-16.516666,34.816666,-16.489865,34.827208,1.260606061,2.30432459,1
-16.525,34.816666,-16.489865,34.827208,1.260606061,2.30432459,1
-16.441666,34.824999,-16.489865,34.827208,1.260606061,2.30432459,1
-16.45,34.824999,-16.489865,34.827208,1.260606061,2.30432459,1
-16.458333,34.824999,-16.489865,34.827208,1.260606061,2.30432459,1
-16.466666,34.824999,-16.489865,34.827208,1.260606061,2.30432459,1
-16.475,34.824999,-16.489865,34.827208,1.260606061,2.30432459,1
-16.483333,34.824999,-16.489865,34.827208,1.260606061,2.30432459,1
-16.491666,34.824999,-16.489865,34.827208,1.260606061,2.30432459,1
-16.5,34.824999,-16.489865,34.827208,1.260606061,2.30432459,1
-16.508333,34.824999,-16.489865,34.827208,1.260606061,2.30432459,1
-16.516666,34.824999,-16.489865,34.827208,1.260606061,2.30432459,1
-16.525,34.824999,-16.489865,34.827208,1.260606061,2.30432459,1
-16.441666,34.833332,-16.489865,34.827208,1.260606061,2.30432459,1
-16.45,34.833332,-16.489865,34.827208,1.260606061,2.30432459,1
-16.458333,34.833332,-16.489865,34.827208,1.260606061,2.30432459,1
-16.466666,34.833332,-16.489865,34.827208,1.260606061,2.30432459,1
-16.475,34.833332,-16.489865,34.827208,1.260606061,2.30432459,1
-16.483333,34.833332,-16.489865,34.827208,1.260606061,2.30432459,1
-16.491666,34.833332,-16.489865,34.827208,1.260606061,2.30432459,1
-16.5,34.833332,-16.489865,34.827208,1.260606061,2.30432459,1
-16.508333,34.833332,-16.489865,34.827208,1.260606061,2.30432459,1
-16.516666,34.833332,-16.489865,34.827208,1.260606061,2.30432459,1
-16.525,34.833332,-16.489865,34.827208,1.260606061,2.30432459,1
-16.441666,34.841666,-16.489865,34.827208,1.260606061,2.30432459,1
-16.45,34.841666,-16.489865,34.827208,1.260606061,2.30432459,1
-16.458333,34.841666,-16.489865,34.827208,1.260606061,2.30432459,1
-16.466666,34.841666,-16.489865,34.827208,1.260606061,2.30432459,1
-16.475,34.841666,-16.489865,34.827208,1.260606061,2.30432459,1
-16.483333,34.841666,-16.489865,34.827208,1.260606061,2.30432459,1
-16.491666,34.841666,-16.489865,34.827208,1.260606061,2.30432459,1
-16.5,34.841666,-16.489865,34.827208,1.260606061,2.30432459,1
-16.508333,34.841666,-16.489865,34.827208,1.260606061,2.30432459,1
-16.516666,34.841666,-16.489865,34.827208,1.260606061,2.30432459,1
-16.525,34.841666,-16.489865,34.827208,1.260606061,2.30432459,1
-16.441666,34.849999,-16.489865,34.827208,1.260606061,2.30432459,1
-16.45,34.849999,-16.489865,34.827208,1.260606061,2.30432459,1
-16.458333,34.849999,-16.489865,34.827208,1.260606061,2.30432459,1
-16.466666,34.849999,-16.489865,34.827208,1.260606061,2.30432459,1
-16.475,34.849999,-16.489865,34.827208,1.260606061,2.30432459,1
-16.483333,34.849999,-16.489865,34.827208,1.260606061,2.30432459,1
-16.491666,34.849999,-16.489865,34.827208,1.260606061,2.30432459,1
-16.5,34.849999,-16.489865,34.827208,1.260606061,2.30432459,1
